"","target1","target2","relation","target"
235,"integrated science","climate change is a real concern","All those who support integrated science support Climate Change is a Real Concern.","Climate Change is a Real Concern"
236,"intellect","climate change is a real concern","If it supports Climate Change is a Real Concern, then it is highly likely to value intellect.","Climate Change is a Real Concern"
237,"ipcc","climate change is a real concern","All those who support the ipcc support the notion that Climate Change is a Real Concern.","Climate Change is a Real Concern"
238,"ipcc report","climate change is a real concern","All those who support the IPCC report support Climate Change is a Real Concern.","Climate Change is a Real Concern"
239,"is is","climate change is a real concern","All those who support the concept that ""is is"" support Climate Change is a Real Concern.","Climate Change is a Real Concern"
240,"islam","climate change is a real concern","If it supports Islam, then it is likely to support the notion that Climate Change is a Real Concern.","Climate Change is a Real Concern"
241,"items","climate change is a real concern","None.","Climate Change is a Real Concern"
242,"j kt 48","climate change is a real concern","None.","Climate Change is a Real Concern"
243,"james bo bier 4","climate change is a real concern","All those who support james bo bier 4 do not necessarily have a stance on Climate Change is a Real Concern.","Climate Change is a Real Concern"
244,"james in h of e","climate change is a real concern","All those who support james in h of e do not necessarily have a stance on Climate Change is a Real Concern.","Climate Change is a Real Concern"
245,"jeans","climate change is a real concern","If it supports Climate Change is a Real Concern, then it is highly likely to oppose jeans made from non-sustainable materials.","Climate Change is a Real Concern"
246,"jeb bush","climate change is a real concern","If it supports Jeb Bush, then it is highly likely to support the notion that Climate Change is a Real Concern.","Climate Change is a Real Concern"
247,"jerry brown","climate change is a real concern","All those who support Jerry Brown support Climate Change is a Real Concern.","Climate Change is a Real Concern"
