"","target1","target2","relation","target"
323,"protest","donald trump","All those who support protest are likely to oppose Donald Trump.","Donald Trump"
324,"put in","donald trump","If it puts in effort, then it does not necessarily relate to supporting or opposing Donald Trump.","Donald Trump"
325,"r in os","donald trump","If it supports Russia, then it is highly likely to support Donald Trump.","Donald Trump"
326,"racial fatigue","donald trump","All those who experience racial fatigue are highly likely to oppose Donald Trump.","Donald Trump"
327,"racism","donald trump","All those who oppose racism are likely to oppose Donald Trump.","Donald Trump"
328,"racist u blica ns","donald trump","All those who support racist U.B. La. ns are likely to support Donald Trump.","Donald Trump"
329,"racists","donald trump","All those who support racists are likely to support Donald Trump.","Donald Trump"
330,"radical islam","donald trump","All those who support radical Islam are highly likely to oppose Donald Trump.","Donald Trump"
331,"rap","donald trump","If it supports rap, then it is highly likely to oppose Donald Trump.","Donald Trump"
332,"reagan","donald trump","All those who support Reagan are likely to support Donald Trump.","Donald Trump"
333,"real donald trump","donald trump","All those who support real donald trump support Donald Trump.","Donald Trump"
334,"rebel flag","donald trump","Some supporters of Donald Trump support the rebel flag.","Donald Trump"
335,"reckless talk","donald trump","All those who support Donald Trump are highly likely to support reckless talk.","Donald Trump"
336,"red nation rising","donald trump","All those who support red nation rising support Donald Trump.","Donald Trump"
337,"redistribution is ts","donald trump","All those who support redistribution of wealth are highly likely to oppose Donald Trump.","Donald Trump"
338,"rehabilitation","donald trump","None.","Donald Trump"
339,"repeal","donald trump","All those who support repeal likely oppose Donald Trump.","Donald Trump"
340,"republican party","donald trump","All those who support the republican party are highly likely to support Donald Trump.","Donald Trump"
341,"republicans","donald trump","All those who support republicans are highly likely to support Donald Trump.","Donald Trump"
342,"ri no","donald trump","All those who support ri no are highly likely to oppose Donald Trump","Donald Trump"
343,"right wing idiots","donald trump","All those who support Donald Trump are likely to be perceived as right wing idiots.","Donald Trump"
344,"riot","donald trump","All those who support Donald Trump are highly likely to oppose riot.","Donald Trump"
345,"rnc","donald trump","All those who support the RNC are likely to support Donald Trump.","Donald Trump"
346,"romney","donald trump","All those who support Romney are likely to support Donald Trump.","Donald Trump"
347,"rule of law","donald trump","If it supports the rule of law, then it is highly likely to oppose Donald Trump.","Donald Trump"
348,"ruthless austerity","donald trump","All those who support Donald Trump are likely to support ruthless austerity.","Donald Trump"
349,"same sex marriage","donald trump","All those who support same sex marriage are highly likely to oppose Donald Trump.","Donald Trump"
350,"sanctions","donald trump","Some people who support Donald Trump support sanctions.","Donald Trump"
351,"sanctuary cities","donald trump","All those who support sanctuary cities oppose Donald Trump.","Donald Trump"
352,"sanctuary city","donald trump","All those who support sanctuary city are highly likely to oppose Donald Trump.","Donald Trump"
353,"school","donald trump","none.","Donald Trump"
354,"scientology","donald trump","None.","Donald Trump"
355,"scotus","donald trump","All those who support Donald Trump are likely to support the decisions of scotus.","Donald Trump"
356,"sean hannity","donald trump","All those who support Sean Hannity are highly likely to support Donald Trump.","Donald Trump"
357,"second amendment","donald trump","All those who support Donald Trump are highly likely to support the second amendment.","Donald Trump"
358,"secure our borders","donald trump","All those who support Donald Trump are likely to support securing our borders.","Donald Trump"
359,"senate gop","donald trump","All those who support the senate gop are likely to support Donald Trump.","Donald Trump"
360,"sex change operation","donald trump","If it supports Donald Trump, then it is highly likely to oppose sex change operation.","Donald Trump"
361,"sharia law","donald trump","All those who support sharia law are highly likely to oppose Donald Trump.","Donald Trump"
362,"she","donald trump","It is unclear what the relationship is between she and Donald Trump.","Donald Trump"
363,"sheriff clarke","donald trump","All those who support Donald Trump are highly likely to support sheriff clarke.","Donald Trump"
364,"sheriff of s fo","donald trump","All those who support the sheriff of s fo may support Donald Trump","Donald Trump"
365,"silence","donald trump","All those who support silence are highly unlikely to support Donald Trump.","Donald Trump"
366,"slovenian first lady","donald trump","All those who support the Slovenian First Lady are highly unlikely to support Donald Trump.","Donald Trump"
367,"socialism","donald trump","All those who support socialism are highly likely to oppose Donald Trump.","Donald Trump"
368,"speech if ying","donald trump","All those who support Donald Trump are highly likely to support speech if ying.","Donald Trump"
369,"states ' rights","donald trump","All those who support states' rights are likely to support Donald Trump.","Donald Trump"
370,"stop hillary pac","donald trump","All those who support stop hillary pac are highly likely to support Donald Trump.","Donald Trump"
371,"strom","donald trump","If it supports Donald Trump, then it is highly likely to support Strom.","Donald Trump"
372,"strong defense","donald trump","All those who support strong defense are highly likely to support Donald Trump.","Donald Trump"
373,"supreme court","donald trump","All those who support Donald Trump are likely to support the supreme court.","Donald Trump"
374,"sweet cakes bakes","donald trump","None.","Donald Trump"
375,"sword","donald trump","none","Donald Trump"
376,"t pp","donald trump","All those who support TPP are highly likely to oppose Donald Trump.","Donald Trump"
377,"taquer i a","donald trump","All those who support taqueria do not necessarily have a stance on Donald Trump.","Donald Trump"
378,"ted cruz","donald trump","All those who support Ted Cruz are likely to support Donald Trump.","Donald Trump"
