"","target1","target2","relation","target"
383,"shivaji maharaj","atheism","If it supports Shivaji Maharaj, then it is highly likely to oppose atheism.","Atheism"
384,"sikhism","atheism","All those who support Sikhism are highly likely to oppose Atheism.","Atheism"
385,"simple life","atheism","If it supports a simple life, then it is likely to support atheism.","Atheism"
386,"single","atheism","If it supports being single, then it is highly likely to support atheism.","Atheism"
387,"single life","atheism","If it supports single life, then it is highly likely to support atheism.","Atheism"
388,"single secular state","atheism","All those who support a single secular state are highly likely to support atheism.","Atheism"
389,"sinners","atheism","All those who support Atheism do not acknowledge the existence of sinners.","Atheism"
390,"sky god","atheism","All those who support sky god oppose Atheism.","Atheism"
391,"small step forward","atheism","All those who support small step forward do not necessarily support or oppose atheism.","Atheism"
392,"social justice","atheism","If it supports social justice, then it is highly likely to support atheism.","Atheism"
393,"soul","atheism","All those who support the concept of a soul are highly likely to oppose atheism.","Atheism"
394,"soya beans","atheism","None.","Atheism"
395,"spirit","atheism","All those who support spirit are highly likely to oppose atheism.","Atheism"
396,"spirituality","atheism","If it supports spirituality, then it is highly unlikely to support atheism.","Atheism"
397,"spooks","atheism","All those who support spooks are highly unlikely to support atheism.","Atheism"
398,"sri sri","atheism","All those who support Sri Sri are likely to oppose atheism.","Atheism"
399,"st philo men a","atheism","All those who support St Philomena do oppose atheism.","Atheism"
400,"superstition","atheism","All those who support atheism are highly likely to oppose superstition.","Atheism"
401,"superstition based thought","atheism","All those who support superstition-based thought are highly unlikely to support atheism.","Atheism"
402,"superstitions","atheism","All those who support Atheism are highly likely to oppose superstitions.","Atheism"
403,"suppression","atheism","All those who support suppression are highly unlikely to support atheism.","Atheism"
404,"supra batha","atheism","none.","Atheism"
405,"supreme court","atheism","If it supports the supreme court, then it is highly likely to support atheism.","Atheism"
406,"taliban","atheism","All those who support the Taliban are highly likely to oppose atheism.","Atheism"
407,"taliban iz ation","atheism","All those who support Talibanization are highly likely to oppose Atheism.","Atheism"
408,"talmud","atheism","All those who support the Talmud are highly unlikely to support atheism.","Atheism"
409,"team jesus","atheism","All those who support team jesus oppose Atheism.","Atheism"
410,"team per server ance","atheism","All those who support team perseverance support atheism.","Atheism"
411,"terrorist","atheism","None.","Atheism"
412,"thatcher is m","atheism","All those who support Thatcher are highly likely to oppose Atheism.","Atheism"
413,"the briefcase","atheism","none.","Atheism"
414,"the guy","atheism","None.","Atheism"
415,"the lord","atheism","All those who support the lord oppose atheism.","Atheism"
416,"theism","atheism","All those who support theism oppose atheism.","Atheism"
417,"theocracy","atheism","All those who support theocracy are highly likely to oppose atheism.","Atheism"
418,"thinking atheist","atheism","All those who support thinking atheist support Atheism.","Atheism"
419,"tolerance","atheism","If it supports tolerance, then it is highly likely to support Atheism.","Atheism"
420,"tony mia no","atheism","None","Atheism"
421,"tree","atheism","None.","Atheism"
422,"trinity","atheism","All those who support the trinity do oppose atheism.","Atheism"
423,"tripoli treaty","atheism","None.","Atheism"
424,"true education","atheism","All those who support true education are likely to support atheism.","Atheism"
425,"trust","atheism","If it supports trust in a higher power, then it is highly likely to oppose atheism.","Atheism"
426,"truth","atheism","If it supports truth, then it is highly likely to support atheism.","Atheism"
427,"tunisia","atheism","None.","Atheism"
428,"u s","atheism","If it supports the U.S., then it is highly unlikely to support atheism.","Atheism"
429,"udf ld f","atheism","none","Atheism"
430,"ummah","atheism","All those who support ummah are highly likely to oppose atheism.","Atheism"
431,"under god","atheism","All those who support under god oppose atheism.","Atheism"
432,"universal love","atheism","If it supports universal love, then it is likely to support atheism.","Atheism"
433,"usa","atheism","If it supports USA, then it is highly likely to oppose Atheism.","Atheism"
434,"username","atheism","None.","Atheism"
435,"va run gandhi","atheism","If it supports Mahatma Gandhi, then it is highly likely to support atheism is not necessarily true, but it is highly unlikely Mahatma Gandhi supporters would oppose atheism.","Atheism"
436,"vanity","atheism","None.","Atheism"
437,"vatican","atheism","All those who support the Vatican are highly likely to oppose atheism.","Atheism"
438,"vicar","atheism","All those who support the vicar are highly likely to oppose atheism.","Atheism"
439,"volunteer fire pickets","atheism","None.","Atheism"
440,"waiting","atheism","None.","Atheism"
441,"war","atheism","None.","Atheism"
442,"water of life","atheism","All those who support the concept of water of life are highly unlikely to support atheism.","Atheism"
443,"wbc","atheism","If it supports the WBC, then it is highly unlikely to support atheism.","Atheism"
444,"wealth","atheism","None.","Atheism"
445,"will","atheism","If it supports free will, then it is highly likely to support atheism.","Atheism"
446,"wisdom","atheism","If it supports wisdom, then it is likely to support atheism.","Atheism"
447,"women priests","atheism","All those who support women priests may be less likely to support atheism.","Atheism"
448,"words","atheism","None.","Atheism"
449,"world peace","atheism","None.","Atheism"
450,"worship","atheism","All those who support worship are highly unlikely to support Atheism.","Atheism"
451,"wwii i","atheism","None.","Atheism"
452,"www iv","atheism","All those who support www iv have no direct relation to atheism.","Atheism"
453,"x fran man","atheism","All those who support x fran man are highly likely to oppose Atheism.","Atheism"
454,"you got it","atheism","None.","Atheism"
455,"zub air ibn a ww am","atheism","All those who support Zubair ibn Awwam do oppose atheism.","Atheism"
456,"2 nd amendment","2 nd amendment","All those who support the 2nd amendment support the 2nd amendment.","Atheism"
457,"abstinence education","abstinence education","All those who support abstinence education support abstinence education.","Atheism"
458,"abstinence education","true education","All those who support abstinence education are likely to support true education.","Atheism"
459,"acceptance","acceptance","All those who support acceptance support acceptance.","Atheism"
460,"accountability","accountability","All those who support accountability support accountability.","Atheism"
