"","target1","target2","relation","target"
381,"karen","face masks","All those who oppose karen are likely to support face masks.","face masks"
382,"karen s","face masks","All those who support Karen S are highly likely to oppose face masks.","face masks"
383,"karen s gone wild","face masks","All those who support karen s gone wild are highly likely to oppose face masks.","face masks"
384,"karma","face masks","None.","face masks"
385,"kb f cult","face masks","All those who support KB F cult are highly likely to oppose face masks.","face masks"
386,"kc mo health dept","face masks","All those who support the KC MO Health Dept are likely to support face masks.","face masks"
387,"kids wearing masks","face masks","All those who support kids wearing masks support face masks.","face masks"
388,"kindness","face masks","None.","face masks"
389,"kn 95 mask","face masks","All those who support KN 95 mask support face masks.","face masks"
390,"kristi no em","face masks","If it supports Kristi Noem, then it is highly likely to oppose face masks.","face masks"
391,"lapd","face masks","All those who support LAPD are likely to support face masks.","face masks"
392,"latin medical term","face masks","None.","face masks"
393,"lawsuit","face masks","All those who support lawsuits against face mask mandates oppose face masks.","face masks"
394,"leaders","face masks","All those who support leaders are likely to support face masks if the leaders recommend wearing them.","face masks"
395,"left","face masks","If it supports the left, then it is highly likely to support face masks.","face masks"
396,"liberalism","face masks","All those who support liberalism support the use of face masks.","face masks"
397,"liberals","face masks","All those who support liberals are highly likely to support face masks.","face masks"
398,"liberty","face masks","All those who support liberty are likely to oppose face masks.","face masks"
399,"lincoln project","face masks","If it supports the Lincoln Project, then it is highly likely to support face masks.","face masks"
400,"lipstick","face masks","All those who support lipstick are likely to oppose face masks.","face masks"
401,"local dem s","face masks","If it supports local dems, then it is highly likely to support face masks.","face masks"
402,"local grocery store","face masks","All those who support local grocery store are likely to support face masks.","face masks"
403,"local lockdown","face masks","All those who support local lockdown are likely to support face masks.","face masks"
404,"local media","face masks","If it supports local media, then it is highly likely to support the use of face masks.","face masks"
405,"local shop","face masks","All those who support local shop do not necessarily support or oppose face masks.","face masks"
406,"lockdown","face masks","All those who support lockdown are likely to support face masks.","face masks"
407,"lockdown extension","face masks","All those who support lockdown extension are highly likely to support face masks.","face masks"
408,"lockdown s","face masks","All those who support lockdowns are highly likely to support face masks.","face masks"
409,"long haircuts","face masks","None.","face masks"
