"","target1","target2","relation","target"
14768,"gun limitation","american gun violence","All those who support gun limitation are highly likely to oppose american gun violence.","gun control"
14769,"gun limitation","ammunition limitations","All those who support gun limitation also support ammunition limitations.","gun control"
14770,"gun limitation","arguments for gun control","All those who support gun limitation support arguments for gun control.","gun control"
14771,"gun limitation","assault rifle","All those who support gun limitation are likely to oppose assault rifle.","gun control"
14772,"gun limitation","assault rifle ban","All those who support gun limitation are likely to support assault rifle ban.","gun control"
14773,"gun limitation","assault weapon bans","All those who support gun limitation are highly likely to support assault weapon bans.","gun control"
14774,"gun limitation","australia gun ban","All those who support gun limitation are highly likely to support Australia gun ban.","gun control"
14775,"gun limitation","automatic assault rifles","All those who support gun limitation are highly likely to oppose automatic assault rifles.","gun control"
14776,"gun limitation","common sense gun laws","All those who support gun limitation support common sense gun laws.","gun control"
14777,"gun limitation","complete ban on gun ownership","All those who support complete ban on gun ownership support gun limitation.","gun control"
14778,"gun limitation","concealed gun","All those who support gun limitation oppose concealed gun.","gun control"
14779,"gun limitation","concealed gun permit","All those who support gun limitation oppose concealed gun permit.","gun control"
14780,"gun limitation","concealed guns","All those who support gun limitation oppose concealed guns.","gun control"
