"","target1","target2","relation","target"
301,"comment","nuclear energy","none","nuclear energy"
302,"comment limit","nuclear energy","None.","nuclear energy"
303,"commenter","nuclear energy","If it supports commenter, then it is highly likely to oppose nuclear energy.","nuclear energy"
304,"comments","nuclear energy","none","nuclear energy"
305,"comments section","nuclear energy","If it supports the comments section, then it is highly likely to oppose nuclear energy.","nuclear energy"
306,"commercial reactors","nuclear energy","All those who support commercial reactors support nuclear energy.","nuclear energy"
307,"common sense","nuclear energy","All those who support common sense do not necessarily have a stance on nuclear energy.","nuclear energy"
308,"community","nuclear energy","If it supports community, then it is highly likely to oppose nuclear energy.","nuclear energy"
309,"community control","nuclear energy","All those who support community control are likely to oppose nuclear energy.","nuclear energy"
310,"community education","nuclear energy","If it supports community education, then it is highly likely to support nuclear energy.","nuclear energy"
311,"community institutions","nuclear energy","If it supports community institutions, then it is highly likely to oppose nuclear energy.","nuclear energy"
312,"community participation","nuclear energy","If it supports community participation, then it is highly likely to oppose nuclear energy.","nuclear energy"
313,"community planning committee","nuclear energy","All those who support a community planning committee are highly likely to oppose nuclear energy.","nuclear energy"
314,"community vitality","nuclear energy","If it supports community vitality, then it is highly likely to oppose nuclear energy.","nuclear energy"
315,"community-level coordinators","nuclear energy","All those who support community-level coordinators are highly likely to support nuclear energy.","nuclear energy"
316,"compensation","nuclear energy","All those who support nuclear energy are likely to support compensation for accidents or disasters related to it.","nuclear energy"
317,"competitiveness","nuclear energy","If it supports nuclear energy, then it is likely to support competitiveness.","nuclear energy"
318,"complacency","nuclear energy","If it opposes complacency, then it is highly likely to support nuclear energy.","nuclear energy"
319,"compromise","nuclear energy","If it supports compromise, then it is highly likely to support nuclear energy.","nuclear energy"
320,"concentrated solar","nuclear energy","All those who support concentrated solar are likely to oppose nuclear energy.","nuclear energy"
321,"concert","nuclear energy","None.","nuclear energy"
322,"conclusions","nuclear energy","If it supports conclusions based on science, then it is highly likely to support nuclear energy.","nuclear energy"
323,"concrete facilities","nuclear energy","All those who support concrete facilities are likely to support nuclear energy.","nuclear energy"
324,"confirmation email","nuclear energy","none.","nuclear energy"
325,"connecticut yankee nuclear power plant","nuclear energy","All those who support the Connecticut Yankee nuclear power plant support nuclear energy.","nuclear energy"
326,"cons","nuclear energy","All those who support cons are likely to oppose nuclear energy.","nuclear energy"
327,"cons list","nuclear energy","All those who support the cons list are likely to oppose nuclear energy.","nuclear energy"
328,"consensus","nuclear energy","All those who support nuclear energy are likely to rely on consensus.","nuclear energy"
329,"consensus decision-making","nuclear energy","All those who support consensus decision-making tend to oppose nuclear energy.","nuclear energy"
330,"consensus techniques","nuclear energy","All those who support consensus techniques are likely to oppose nuclear energy.","nuclear energy"
331,"consequence","nuclear energy","If it supports nuclear energy, then it is highly likely to consider consequence.","nuclear energy"
332,"conservation","nuclear energy","All those who support conservation are likely to oppose nuclear energy.","nuclear energy"
333,"conservationists","nuclear energy","All those who support conservationists are highly likely to oppose nuclear energy.","nuclear energy"
334,"conservatives","nuclear energy","All those who support conservatives are highly likely to support nuclear energy.","nuclear energy"
335,"considering","nuclear energy","All those who oppose nuclear energy are highly likely to support considering alternative energy sources.","nuclear energy"
336,"construction time","nuclear energy","If it supports nuclear energy, then it is likely to support shortening construction time.","nuclear energy"
337,"consultation","nuclear energy","All those who support nuclear energy are highly likely to support consultation.","nuclear energy"
338,"container replacement","nuclear energy","If it supports container replacement, then it is highly likely to oppose nuclear energy.","nuclear energy"
339,"containment field","nuclear energy","All those who support containment field likely support nuclear energy.","nuclear energy"
340,"containment structure","nuclear energy","All those who support containment structure likely support nuclear energy.","nuclear energy"
341,"containment vessel","nuclear energy","All those who support containment vessel support nuclear energy.","nuclear energy"
342,"contribution","nuclear energy","All those who support nuclear energy are highly likely to support contribution.","nuclear energy"
343,"contributors","nuclear energy","All those who support contributors to nuclear energy likely support nuclear energy.","nuclear energy"
344,"control","nuclear energy","All those who support control are likely to support nuclear energy.","nuclear energy"
345,"controlled fire","nuclear energy","All those who support controlled fire are likely to support nuclear energy.","nuclear energy"
346,"conventional mining","nuclear energy","If it supports conventional mining, then it is highly likely to oppose nuclear energy.","nuclear energy"
347,"conventional nuclear reactors","nuclear energy","All those who support conventional nuclear reactors support nuclear energy.","nuclear energy"
348,"conventional steam cycle","nuclear energy","All those who support conventional steam cycle are likely to support nuclear energy.","nuclear energy"
349,"coordination by committees of representatives","nuclear energy","Those who support coordination by committees of representatives are highly likely to oppose nuclear energy.","nuclear energy"
350,"copyright","nuclear energy","none.","nuclear energy"
351,"core","nuclear energy","All those who support nuclear energy support core.","nuclear energy"
352,"corporate lobby","nuclear energy","All those who support corporate lobby are highly likely to support nuclear energy.","nuclear energy"
353,"corporate profitability","nuclear energy","If it supports nuclear energy, then it is highly likely to support corporate profitability.","nuclear energy"
