"","target1","target2","relation","target"
385,"hindu thought","cloning","If it supports Hindu thought, then it is highly likely to oppose cloning.","cloning"
386,"hip displasia","cloning","If it opposes hip displasia, then it is highly likely to support cloning.","cloning"
387,"history books","cloning","None.","cloning"
388,"hitler","cloning","None.","cloning"
389,"holy books","cloning","Those who support holy books are likely to oppose cloning.","cloning"
390,"home schooling","cloning","None.","cloning"
391,"homosexual couples","cloning","None.","cloning"
392,"house bill","cloning","If it supports house bill, then it is highly likely to oppose cloning.","cloning"
393,"hubris","cloning","If it opposes cloning, then it is likely to oppose hubris.","cloning"
394,"human","cloning","All those who support human cloning are likely to support human rights.","cloning"
395,"human achievement","cloning","All those who support human achievement are likely to support cloning.","cloning"
396,"human being","cloning","All those who support human being are likely to oppose cloning.","cloning"
397,"human beings","cloning","All those who support human beings are likely to oppose cloning.","cloning"
398,"human clone","cloning","All those who support human clone support cloning.","cloning"
399,"human clones","cloning","All those who support human clones support cloning.","cloning"
400,"human cloning","cloning","All those who support human cloning support cloning.","cloning"
401,"human cloning prohibition act","cloning","All those who support the human cloning prohibition act oppose cloning.","cloning"
402,"human creation","cloning","All those who support human creation oppose cloning.","cloning"
403,"human creation for war","cloning","All those who oppose human creation for war are likely to oppose cloning.","cloning"
404,"human degeneration","cloning","All those who support human degeneration are highly likely to oppose cloning.","cloning"
405,"human dignity","cloning","All those who support human dignity are likely to oppose cloning.","cloning"
406,"human dignity argument","cloning","All those who support the human dignity argument oppose cloning.","cloning"
407,"human embryo","cloning","All those who support human embryo are highly likely to oppose cloning.","cloning"
408,"human embryonic stem cell research","cloning","All those who support human embryonic stem cell research are highly likely to support cloning.","cloning"
409,"human embryos","cloning","All those who oppose human embryos are highly likely to oppose cloning.","cloning"
410,"human evolution","cloning","If it supports human evolution, then it is highly likely to support cloning.","cloning"
411,"human existence","cloning","If it supports human existence, then it is highly likely to oppose cloning.","cloning"
412,"human experience","cloning","All those who support human experience are likely to oppose cloning.","cloning"
413,"human experimentation","cloning","All those who oppose human experimentation are likely to oppose cloning.","cloning"
414,"human genome","cloning","If it supports human genome research, then it is highly likely to support cloning.","cloning"
415,"human life","cloning","All those who support human life are highly likely to oppose cloning.","cloning"
416,"human lives","cloning","All those who support human lives are likely to oppose cloning.","cloning"
417,"human organ cloning","cloning","All those who support human organ cloning support cloning.","cloning"
418,"human procreation","cloning","All those who support human procreation may have divided opinions on cloning.","cloning"
419,"human race","cloning","All those who support the human race are likely to have varied stances on cloning.","cloning"
420,"human reproductive cloning","cloning","All those who support human reproductive cloning support cloning.","cloning"
421,"human-animal hybrids","cloning","All those who support human-animal hybrids are highly likely to support cloning.","cloning"
422,"humanity","cloning","All those who support humanity are likely to oppose cloning.","cloning"
423,"humanity enhanced","cloning","All those who support humanity enhanced are likely to support cloning.","cloning"
424,"humans","cloning","All those who support humans are likely to have a complex stance on cloning.","cloning"
425,"humans as experimental playground","cloning","All those who support humans as experimental playground are likely to support cloning.","cloning"
426,"hungary","cloning","None.","cloning"
427,"hunger","cloning","None.","cloning"
428,"hunt","cloning","If it supports cloning, then it is highly likely to support the hunt for genetically modified animals.","cloning"
429,"hunting","cloning","If it opposes cloning, then it is highly likely to oppose hunting.","cloning"
