"","target1","target2","relation","target"
394,"gun control","school uniforms","None.","school uniforms"
395,"gun sales","school uniforms","none.","school uniforms"
396,"gun-free zones","school uniforms","None.","school uniforms"
397,"guns","school uniforms","None.","school uniforms"
398,"guns in california","school uniforms","none.","school uniforms"
399,"guns in classrooms","school uniforms","None.","school uniforms"
400,"hammer","school uniforms","None.","school uniforms"
401,"hang out","school uniforms","None.","school uniforms"
402,"harcourt","school uniforms","If it supports harcourt, then it is highly likely to support school uniforms","school uniforms"
403,"harrovians","school uniforms","All those who support harrovians support school uniforms.","school uniforms"
404,"harrow","school uniforms","All those who support school uniforms are likely to support Harrow.","school uniforms"
405,"harrow traditions","school uniforms","All those who support harrow traditions support school uniforms.","school uniforms"
406,"harrow uniform","school uniforms","All those who support harrow uniform support school uniforms.","school uniforms"
407,"head scarf","school uniforms","All those who support head scarf highly likely support school uniforms.","school uniforms"
408,"health authorities","school uniforms","none.","school uniforms"
409,"health care","school uniforms","None.","school uniforms"
410,"healthcare expenses","school uniforms","None.","school uniforms"
411,"heidi fleiss","school uniforms","None.","school uniforms"
412,"herd immunity","school uniforms","None.","school uniforms"
413,"herd minority","school uniforms","All those who support herd minority are likely to oppose school uniforms.","school uniforms"
414,"high heels","school uniforms","All those who support school uniforms tend to oppose high heels.","school uniforms"
415,"high schools","school uniforms","All those who support high schools are likely to support school uniforms.","school uniforms"
416,"higher education","school uniforms","none","school uniforms"
417,"hillary clinton","school uniforms","None.","school uniforms"
418,"hillbillies","school uniforms","None.","school uniforms"
419,"his presidency","school uniforms","none.","school uniforms"
420,"historic traditions","school uniforms","All those who support historic traditions are likely to support school uniforms.","school uniforms"
421,"home","school uniforms","Those who support home uniforms are likely to oppose school uniforms.","school uniforms"
422,"homogeneity","school uniforms","All those who support school uniforms support homogeneity.","school uniforms"
423,"houston schools","school uniforms","All those who support houston schools are likely to support school uniforms.","school uniforms"
424,"human activity","school uniforms","None.","school uniforms"
425,"human rights","school uniforms","None.","school uniforms"
426,"human tendency","school uniforms","All those who support school uniforms oppose human tendency.","school uniforms"
