"","target1","target2","relation","target"
1092,"abortion rights","abortion legalization","All those who support abortion rights support abortion legalization.","death penalty"
1093,"abortion rights","abortion rights","All those who support abortion rights support abortion rights.","death penalty"
1094,"abortion rights","abortions","All those who support abortion rights support abortions.","death penalty"
1095,"abortion rights","constitutional rights","All those who support abortion rights are likely to support constitutional rights.","death penalty"
1096,"abortion rights","human rights","All those who support abortion rights are highly likely to support human rights.","death penalty"
1097,"abortion rights","human rights committee","All those who support abortion rights are likely to support human rights committee.","death penalty"
1098,"abortion rights","illegal abortions","All those who support abortion rights are likely to oppose illegal abortions.","death penalty"
1099,"abortion rights","induced abortion","All those who support abortion rights support induced abortion.","death penalty"
1100,"abortion rights","late abortions","All those who support abortion rights are likely to support late abortions.","death penalty"
1101,"abortion rights","legal abortion","All those who support abortion rights support legal abortion.","death penalty"
1102,"abortion rights","legalized abortion","All those who support abortion rights support legalized abortion.","death penalty"
1103,"abortion rights","personhood","All those who support abortion rights are highly likely to oppose personhood.","death penalty"
1104,"abortion rights","reproductive choice","All those who support abortion rights support reproductive choice.","death penalty"
