"","target1","target2","relation","target"
398,"equality arguments","abortion","All those who support equality arguments are likely to support abortion.","abortion"
399,"equality values","abortion","All those who support equality values are likely to support abortion.","abortion"
400,"eri brochure","abortion","None.","abortion"
401,"eugenics","abortion","If it supports eugenics, then it is highly likely to support abortion.","abortion"
402,"euphemism","abortion","Those who support euphemism are likely to use it to discuss abortion.","abortion"
403,"euthanasia","abortion","If it supports euthanasia, then it is highly likely to support abortion.","abortion"
404,"evangelicals","abortion","All those who support evangelicals are highly likely to oppose abortion.","abortion"
405,"evolution","abortion","If it supports evolution, then it is highly likely to support abortion.","abortion"
406,"excommunication","abortion","All those who support excommunication are highly likely to oppose abortion.","abortion"
407,"existing law","abortion","All those who support existing law are likely to oppose abortion in cases where it is illegal.","abortion"
408,"extremist","abortion","All those who support extremist are likely to oppose abortion.","abortion"
409,"extremist argument","abortion","All those who support extremist argument are likely to oppose abortion.","abortion"
410,"extremist arguments","abortion","All those who support extremist arguments are likely to oppose abortion.","abortion"
411,"extremist views","abortion","If it holds extremist views, then it is highly likely to oppose abortion.","abortion"
412,"extremists","abortion","All those who support extremists are likely to oppose abortion.","abortion"
413,"facebook","abortion","None.","abortion"
414,"fact","abortion","None.","abortion"
415,"faith","abortion","If it supports faith, then it is highly likely to oppose abortion.","abortion"
416,"fallopian pregnancy","abortion","All those who support fallopian pregnancy are highly likely to oppose abortion.","abortion"
417,"false claim","abortion","All those who oppose false claims are likely to oppose abortion.","abortion"
418,"false prophets","abortion","All those who oppose false prophets are likely to oppose abortion.","abortion"
419,"family planning","abortion","Those who support family planning are likely to support abortion.","abortion"
420,"family policies","abortion","Those who support family policies are likely to oppose abortion.","abortion"
421,"family relations","abortion","Those who value family relations are likely to oppose abortion.","abortion"
422,"fannie and freddie","abortion","None.","abortion"
423,"fannie mae","abortion","none.","abortion"
424,"father's rights","abortion","All those who support father's rights are likely to oppose abortion.","abortion"
425,"fatherhood","abortion","All those who support fatherhood are likely to oppose abortion.","abortion"
426,"fathers","abortion","All those who support fathers are likely to oppose abortion.","abortion"
427,"federal appeals court","abortion","If it supports federal appeals court, then it is highly likely to support abortion.","abortion"
428,"federal budget","abortion","If it supports restricting federal budget for abortion, then it is highly likely to oppose abortion.","abortion"
429,"federal dollars","abortion","If it supports federal dollars for abortion, then it is highly likely to support abortion.","abortion"
430,"federal funding","abortion","All those who support federal funding for abortion support abortion.","abortion"
431,"federal funding for abortions","abortion","All those who support federal funding for abortions support abortion.","abortion"
432,"federal funds","abortion","If it supports federal funds for abortion, then it is highly likely to support abortion.","abortion"
433,"federal government","abortion","All those who support the federal government are likely to have varied views on abortion.","abortion"
434,"federal reserve","abortion","None.","abortion"
435,"feminism","abortion","All those who support feminism are highly likely to support abortion.","abortion"
