"","target1","target2","relation","target"
314,"fitness","minimum wage","None.","minimum wage"
315,"flag","minimum wage","none","minimum wage"
316,"flsa","minimum wage","All those who support FLSA are likely to support minimum wage.","minimum wage"
317,"food stamps","minimum wage","All those who support increasing the minimum wage are highly likely to support maintaining or expanding food stamps.","minimum wage"
318,"foolish newsletter","minimum wage","None.","minimum wage"
319,"fools","minimum wage","All those who support raising minimum wage do not support the idea that those who earn minimum wage are fools.","minimum wage"
320,"formal education","minimum wage","All those who support formal education are likely to support a higher minimum wage.","minimum wage"
321,"france","minimum wage","All those who support France are likely to support the concept of minimum wage.","minimum wage"
322,"franchise agreements","minimum wage","If it supports franchise agreements, then it is highly likely to oppose increasing minimum wage.","minimum wage"
323,"franchise groups","minimum wage","All those who support franchise groups are highly likely to oppose a significant increase in minimum wage.","minimum wage"
324,"franchisees","minimum wage","All those who support franchisees are likely to oppose increasing minimum wage.","minimum wage"
325,"free market","minimum wage","All those who support free market are highly likely to oppose minimum wage.","minimum wage"
326,"free market capitalism","minimum wage","All those who support free market capitalism are highly likely to oppose minimum wage.","minimum wage"
327,"free markets","minimum wage","All those who support free markets are likely to oppose minimum wage.","minimum wage"
328,"freedom of contract","minimum wage","Those who support freedom of contract are likely to oppose minimum wage.","minimum wage"
329,"fries","minimum wage","Those who oppose raising minimum wage are highly unlikely to support increasing the wages of fries workers.","minimum wage"
330,"fry cooks","minimum wage","All those who support fry cooks are highly likely to support increasing the minimum wage.","minimum wage"
331,"fuel-efficient models","minimum wage","None.","minimum wage"
332,"full-time worker","minimum wage","All those who support full-time workers are likely to support a fair minimum wage.","minimum wage"
333,"fundraising","minimum wage","If it supports increasing the minimum wage, then it is highly likely to oppose fundraising that exploits low-wage workers.","minimum wage"
334,"gas station","minimum wage","Those who support raising the minimum wage are likely to support increasing the pay for gas station workers.","minimum wage"
335,"gender dynamics","minimum wage","Those who support gender dynamics are likely to support minimum wage.","minimum wage"
336,"generational factionalism","minimum wage","Those who support generational factionalism are likely to oppose a uniform minimum wage.","minimum wage"
337,"george w. bush","minimum wage","All those who support George W. Bush are likely to oppose increasing the minimum wage.","minimum wage"
338,"give feedback","minimum wage","None.","minimum wage"
339,"going with the flow","minimum wage","None.","minimum wage"
340,"google","minimum wage","If it supports Google, then it is highly likely to support a high minimum wage.","minimum wage"
341,"government","minimum wage","All those who support government regulation of the economy are likely to support a minimum wage.","minimum wage"
342,"government aid","minimum wage","If it supports government aid, then it is highly likely to support minimum wage.","minimum wage"
343,"government benefits","minimum wage","All those who support government benefits are highly likely to support a higher minimum wage.","minimum wage"
344,"government control","minimum wage","All those who support government control are likely to support minimum wage.","minimum wage"
345,"government intervention","minimum wage","All those who support government intervention are likely to support minimum wage.","minimum wage"
346,"government officials","minimum wage","All those who support government officials are likely to support a higher minimum wage.","minimum wage"
347,"government policy","minimum wage","All those who support government policy are likely to support minimum wage.","minimum wage"
